timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T06:26:12Z,136385,100000000,8,4,block,static,4.685064,5.630723,5761455
2026-09-17T06:26:14Z,136382,100000000,4,4,weighted,guided,7.282221,7.904753,5761455
2026-09-17T06:26:15Z,136381,100000000,4,8,cyclic,guided,3.903966,4.863789,5761455
2026-09-17T06:26:19Z,136385,100000000,8,4,block,dynamic,4.672627,5.594970,5761455
2026-09-17T06:26:19Z,136386,100000000,8,2,block,dynamic,9.294389,9.920771,5761455
2026-09-17T06:26:21Z,136381,100000000,4,8,weighted,static,4.760765,5.356460,5761455
2026-09-17T06:26:22Z,136382,100000000,4,8,block,static,6.596241,7.222804,5761455
2026-09-17T06:26:25Z,136385,100000000,8,4,block,guided,4.707833,5.656531,5761455
2026-09-17T06:26:26Z,136381,100000000,4,8,weighted,dynamic,3.905588,4.608893,5761455
2026-09-17T06:26:28Z,136382,100000000,4,8,block,dynamic,4.563965,5.277684,5761455
2026-09-17T06:26:29Z,136386,100000000,8,2,block,guided,9.294641,9.959020,5761455
2026-09-17T06:26:32Z,136381,100000000,4,8,weighted,guided,4.613377,5.226862,5761455
2026-09-17T06:26:32Z,136385,100000000,8,4,cyclic,static,5.463847,6.523658,5761455
2026-09-17T06:26:33Z,136382,100000000,4,8,block,guided,4.556608,5.226900,5761455
2026-09-17T06:26:36Z,136385,100000000,8,4,cyclic,dynamic,3.383564,4.387474,5761455
2026-09-17T06:26:38Z,136386,100000000,8,2,cyclic,static,6.742540,7.866931,5761455
2026-09-17T06:26:40Z,136382,100000000,4,8,cyclic,static,5.043215,6.081475,5761455
2026-09-17T06:26:41Z,136385,100000000,8,4,cyclic,guided,3.401619,4.496554,5761455
2026-09-17T06:26:45Z,136382,100000000,4,8,cyclic,dynamic,3.580996,4.531909,5761455
2026-09-17T06:26:46Z,136386,100000000,8,2,cyclic,dynamic,6.729155,7.796113,5761455
2026-09-17T06:26:46Z,136385,100000000,8,4,weighted,static,3.778477,4.403425,5761455
2026-09-17T06:26:50Z,136382,100000000,4,8,cyclic,guided,3.807110,4.749523,5761455
2026-09-17T06:26:51Z,136385,100000000,8,4,weighted,dynamic,3.771260,4.390239,5761455
2026-09-17T06:26:54Z,136386,100000000,8,2,cyclic,guided,6.727634,7.796678,5761455
2026-09-17T06:26:56Z,136385,100000000,8,4,weighted,guided,3.836116,4.468786,5761455
2026-09-17T06:26:56Z,136382,100000000,4,8,weighted,static,5.156865,5.754540,5761455
2026-09-17T06:27:00Z,136385,100000000,8,8,block,static,2.355951,2.976105,5761455
2026-09-17T06:27:01Z,136382,100000000,4,8,weighted,dynamic,3.667662,4.262299,5761455
2026-09-17T06:27:03Z,136386,100000000,8,2,weighted,static,7.512685,8.121598,5761455
2026-09-17T06:27:03Z,136385,100000000,8,8,block,dynamic,2.369680,3.012441,5761455
2026-09-17T06:27:06Z,136382,100000000,4,8,weighted,guided,3.660086,4.280531,5761455
2026-09-17T06:27:06Z,136385,100000000,8,8,block,guided,2.357642,3.032658,5761455
2026-09-17T06:27:11Z,136385,100000000,8,8,cyclic,static,2.952261,4.029088,5761455
2026-09-17T06:27:11Z,136386,100000000,8,2,weighted,dynamic,7.503087,8.105871,5761455
2026-09-17T06:27:15Z,136385,100000000,8,8,cyclic,dynamic,2.149335,3.264808,5761455
2026-09-17T06:27:17Z,136387,100000000,8,2,block,static,9.313819,10.307027,5761455
2026-09-17T06:27:18Z,136385,100000000,8,8,cyclic,guided,2.211597,3.295327,5761455
2026-09-17T06:27:21Z,136386,100000000,8,2,weighted,guided,8.573217,9.425008,5761455
2026-09-17T06:27:22Z,136385,100000000,8,8,weighted,static,2.821740,3.478700,5761455
2026-09-17T06:27:26Z,136385,100000000,8,8,weighted,dynamic,2.886013,3.518922,5761455
2026-09-17T06:27:28Z,136387,100000000,8,2,block,dynamic,9.304511,10.306859,5761455
2026-09-17T06:27:28Z,136386,100000000,8,4,block,static,5.701216,6.356076,5761455
2026-09-17T06:27:30Z,136385,100000000,8,8,weighted,guided,2.489968,3.173774,5761455
2026-09-17T06:27:34Z,136386,100000000,8,4,block,dynamic,4.661437,5.424052,5761455
2026-09-17T06:27:39Z,136387,100000000,8,2,block,guided,9.304038,9.951052,5761455
2026-09-17T06:27:40Z,136386,100000000,8,4,block,guided,4.660747,5.405141,5761455
2026-09-17T06:27:42Z,136388,100000000,8,2,block,static,9.361099,10.015691,5761455
2026-09-17T06:27:45Z,136386,100000000,8,4,cyclic,static,3.420561,4.516526,5761455
2026-09-17T06:27:47Z,136387,100000000,8,2,cyclic,static,6.758817,7.822904,5761455
2026-09-17T06:27:50Z,136386,100000000,8,4,cyclic,dynamic,3.404339,4.507536,5761455
2026-09-17T06:27:52Z,136388,100000000,8,2,block,dynamic,9.318821,9.951318,5761455
2026-09-17T06:27:55Z,136386,100000000,8,4,cyclic,guided,3.410652,4.498532,5761455
2026-09-17T06:27:55Z,136387,100000000,8,2,cyclic,dynamic,6.749070,7.756036,5761455
2026-09-17T06:28:00Z,136386,100000000,8,4,weighted,static,3.786171,4.465625,5761455
2026-09-17T06:28:03Z,136388,100000000,8,2,block,guided,9.369352,10.046634,5761455
2026-09-17T06:28:03Z,136387,100000000,8,2,cyclic,guided,6.790988,7.813293,5761455
2026-09-17T06:28:05Z,136386,100000000,8,4,weighted,dynamic,3.790858,4.439653,5761455
2026-09-17T06:28:10Z,136386,100000000,8,4,weighted,guided,3.813759,4.432581,5761455
2026-09-17T06:28:11Z,136388,100000000,8,2,cyclic,static,6.768513,8.079222,5761455
2026-09-17T06:28:12Z,136387,100000000,8,2,weighted,static,7.533062,8.278174,5761455
2026-09-17T06:28:14Z,136386,100000000,8,8,block,static,2.821325,3.439320,5761455
2026-09-17T06:28:17Z,136386,100000000,8,8,block,dynamic,2.520510,3.174034,5761455
2026-09-17T06:28:21Z,136388,100000000,8,2,cyclic,dynamic,8.145157,9.188883,5761455
2026-09-17T06:28:22Z,136387,100000000,8,2,weighted,dynamic,8.336510,8.993371,5761455
2026-09-17T06:28:22Z,136386,100000000,8,8,block,guided,3.065145,3.994833,5761455
2026-09-17T06:28:26Z,136386,100000000,8,8,cyclic,static,2.891830,3.932499,5761455
2026-09-17T06:28:31Z,136386,100000000,8,8,cyclic,dynamic,2.892124,3.970861,5761455
2026-09-17T06:28:31Z,136388,100000000,8,2,cyclic,guided,8.687182,9.795209,5761455
2026-09-17T06:28:31Z,136387,100000000,8,2,weighted,guided,8.618472,9.395701,5761455
2026-09-17T06:28:34Z,136386,100000000,8,8,cyclic,guided,1.929571,2.959282,5761455
2026-09-17T06:28:37Z,136387,100000000,8,4,block,static,4.716268,5.332795,5761455
2026-09-17T06:28:38Z,136386,100000000,8,8,weighted,static,2.669915,3.337235,5761455
2026-09-17T06:28:41Z,136388,100000000,8,2,weighted,static,8.206750,9.029411,5761455
2026-09-17T06:28:41Z,136386,100000000,8,8,weighted,dynamic,2.016227,2.622045,5761455
2026-09-17T06:28:43Z,136387,100000000,8,4,block,dynamic,4.670487,5.254609,5761455
2026-09-17T06:28:45Z,136386,100000000,8,8,weighted,guided,2.501600,3.092682,5761455
2026-09-17T06:28:49Z,136387,100000000,8,4,block,guided,4.679420,5.270903,5761455
2026-09-17T06:28:51Z,136388,100000000,8,2,weighted,dynamic,8.362059,8.974145,5761455
2026-09-17T06:28:54Z,136387,100000000,8,4,cyclic,static,3.500740,4.528601,5761455
2026-09-17T06:28:58Z,136387,100000000,8,4,cyclic,dynamic,3.404660,4.460459,5761455
2026-09-17T06:28:59Z,136388,100000000,8,2,weighted,guided,7.482958,8.115153,5761455
2026-09-17T06:29:03Z,136387,100000000,8,4,cyclic,guided,3.392572,4.473089,5761455
2026-09-17T06:29:05Z,136388,100000000,8,4,block,static,4.680017,5.313192,5761455
2026-09-17T06:29:08Z,136387,100000000,8,4,weighted,static,3.792603,4.397505,5761455
2026-09-17T06:29:11Z,136388,100000000,8,4,block,dynamic,4.672030,5.283817,5761455
2026-09-17T06:29:13Z,136387,100000000,8,4,weighted,dynamic,3.784095,4.351979,5761455
2026-09-17T06:29:16Z,136388,100000000,8,4,block,guided,4.663803,5.279878,5761455
2026-09-17T06:29:18Z,136387,100000000,8,4,weighted,guided,3.766937,4.336870,5761455
2026-09-17T06:29:21Z,136388,100000000,8,4,cyclic,static,3.382818,4.420411,5761455
2026-09-17T06:29:23Z,136387,100000000,8,8,block,static,3.993180,4.580552,5761455
2026-09-17T06:29:26Z,136388,100000000,8,4,cyclic,dynamic,3.375945,4.395538,5761455
2026-09-17T06:29:28Z,136387,100000000,8,8,block,dynamic,3.803939,4.407223,5761455
2026-09-17T06:29:31Z,136388,100000000,8,4,cyclic,guided,3.375292,4.410960,5761455
2026-09-17T06:29:33Z,136387,100000000,8,8,block,guided,3.943307,4.544621,5761455
2026-09-17T06:29:36Z,136388,100000000,8,4,weighted,static,3.774576,4.392460,5761455
2026-09-17T06:29:38Z,136387,100000000,8,8,cyclic,static,3.345987,4.358723,5761455
2026-09-17T06:29:41Z,136388,100000000,8,4,weighted,dynamic,3.778645,4.395555,5761455
2026-09-17T06:29:42Z,136387,100000000,8,8,cyclic,dynamic,3.332720,4.347107,5761455
2026-09-17T06:29:45Z,136388,100000000,8,4,weighted,guided,3.773845,4.372540,5761455
2026-09-17T06:29:47Z,136387,100000000,8,8,cyclic,guided,3.334645,4.349475,5761455
2026-09-17T06:29:49Z,136388,100000000,8,8,block,static,2.361160,2.973058,5761455
2026-09-17T06:29:52Z,136387,100000000,8,8,weighted,static,3.498398,4.096923,5761455
2026-09-17T06:29:52Z,136388,100000000,8,8,block,dynamic,2.356033,2.964529,5761455
2026-09-17T06:29:56Z,136388,100000000,8,8,block,guided,2.356975,2.967422,5761455
2026-09-17T06:29:56Z,136387,100000000,8,8,weighted,dynamic,3.492311,4.067974,5761455
2026-09-17T06:30:00Z,136388,100000000,8,8,cyclic,static,2.540280,3.599178,5761455
2026-09-17T06:30:01Z,136387,100000000,8,8,weighted,guided,3.524498,4.147444,5761455
2026-09-17T06:30:04Z,136388,100000000,8,8,cyclic,dynamic,2.270127,3.349035,5761455
2026-09-17T06:30:07Z,136388,100000000,8,8,cyclic,guided,2.005852,3.235901,5761455
2026-09-17T06:30:11Z,136388,100000000,8,8,weighted,static,2.774467,3.549354,5761455
2026-09-17T06:30:15Z,136388,100000000,8,8,weighted,dynamic,2.158899,2.839317,5761455
2026-09-17T06:30:18Z,136388,100000000,8,8,weighted,guided,2.449942,3.132976,5761455
